sig0,gene,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,Correlation,P-value
,ENSG00000102572.14,0,0,0.929569198,1.032297021,0,0.126215875,0.010253661,-0.332446833,-0.520414779,0.151121323,-0.971322156,0.005804657
,ENSG00000125246.15,0,0.673975193,0,1.272963217,0,2.338295299,1.466755483,2.456135014,1.447602627,2.548757293,-0.925210394,0.024275193
,ENSG00000043355.11,0,5.435546023,0,10.53746935,3.420934214,9.998143973,9.188437307,9.731449004,8.651442639,9.695157577,-0.963581305,0.00829724
,ENSG00000204442.3,0,2.594690561,0,4.880749398,0,1.046151904,0.589147257,1.061000377,0.521707632,0.887376812,-0.926162978,0.023816377
,ENSG00000100888.13,0,2.835232734,0,27.08743689,0.322058911,0.637035614,0.66726256,0.780993718,0.452424247,0.70477167,-0.90747025,0.033314593
,ENSG00000165821.11,0,0,0,2.389572158,0,5.658237298,5.244440262,5.591917676,4.765471474,5.498015986,-0.901657914,0.036469569
,ENSG00000100897.17,0,0.906840205,0,2.108007562,0,-0.032910806,-0.304077863,-0.315335087,-0.721887984,-0.084806621,-0.909104393,0.03244416
,ENSG00000129521.13,0,0,0,5.422796,0,9.174053551,9.205048769,9.131971649,8.783663397,9.155231994,-0.988018218,0.001571571
,ENSG00000023608.4,0,0.523894258,0,0,0,-0.89692597,-1.34089109,-0.940395623,-0.915078343,-0.857830355,-0.988426215,0.001492078
,ENSG00000100714.15,0,0,0,0.538814212,0,0.899138016,0.822643396,0.694974311,0.406888481,0.849453224,-0.92480339,0.024472089
,ENSG00000182185.18,0,0,0,1.448986556,0,-0.7726143,-0.897206718,-0.823574727,-1.200018486,-0.71476656,-0.935732097,0.019368389
,ENSG00000197555.9,0,1.766351989,0,20.05234773,0,-0.172683231,0.001604249,-0.21569344,-0.69183241,-0.195760681,-0.910740533,0.031580098
,ENSG00000054983.16,0,0,0,0,0.501332473,-1.395344097,-1.425237964,-1.314875206,-1.382991173,-1.594422243,-0.921772596,0.025954309
,ENSG00000012963.14,0,0,0,1.282243711,0,-0.602473903,-0.629963997,-0.784838704,-1.068720584,-0.60634393,-0.926152629,0.023821346
,ENSG00000100811.12,0,3.609288232,0,13.58492286,0,0.346556896,0.185680876,0.251020229,0.068462354,0.347811942,-0.911021923,0.031432248
,ENSG00000075413.17,0,0,0,8.521740837,0,-0.426726715,-0.359982968,-0.470887275,-0.630011288,-0.449923832,-0.90896759,0.032516745
,ENSG00000137877.9,0,0.792243707,0,0,0,-0.446375594,-1.570074106,-0.789529289,-0.318008893,-0.570957828,-0.936544209,0.019004797
,ENSG00000157456.7,0,0,0,1.281006454,0,0.808759622,0.70594255,0.711323692,0.336675446,0.841337952,-0.955535168,0.011179975
,ENSG00000166938.12,0,0,0,2.099943014,0.833511056,-0.164147188,-0.06187514,-0.072157406,-0.326430452,-0.166360401,-0.9219698,0.025857013
,ENSG00000169375.15,0,1.485325556,0,17.26914244,0,0.488229763,0.166373218,0.280692358,-0.223908275,0.480468989,-0.912384719,0.030719359
,ENSG00000197299.10,0,0.572922467,0,5.086663093,0,2.075065211,1.974511975,2.159579556,1.75924911,2.13779388,-0.936501644,0.019023798
,ENSG00000103423.13,0,0,0.805029703,0,0,0.060886282,0.081866784,-0.120774127,0.006906942,0.02779177,-0.930934991,0.02156105
,ENSG00000102858.12,0,0,0,3.500281256,0,-0.117743974,-0.186306757,-0.216536219,-0.552863365,-0.07918892,-0.957450566,0.010468468
,ENSG00000102935.11,0,0.698605278,0,24.59705138,1.728718278,2.969325074,3.014789441,3.020252784,2.538722131,3.000630257,-0.992364311,0.000800033
,ENSG00000167005.13,0,0.698605278,0,5.965229547,0,0.432833831,0.43966249,0.461057912,-0.006572334,0.344097714,-0.960038199,0.009531931
,ENSG00000102900.12,0,0,0,4.654234197,0,0.776213848,0.708685851,0.67238168,0.446336814,0.725572273,-0.956630747,0.010771128
,ENSG00000141098.12,0,0,0,1.350945161,0,0.331274011,0.283406743,0.346728644,0.131133179,0.392279789,-0.922168204,0.025759244
,ENSG00000189091.12,0,1.665214511,0,11.02941472,0,-0.06931079,-0.11411462,-0.151421068,-0.373121598,-0.084187858,-0.962996156,0.008497257
,ENSG00000260185.1,0,0,0,0.4097468,0,2.686199867,2.196603818,2.2844103,1.21058659,2.69070614,-0.92743708,0.023207139
,ENSG00000103111.14,0,0,0,2.385285639,0,-0.660499975,-0.6617082,-0.704016639,-0.913016011,-0.612916421,-0.961788272,0.008915051
,ENSG00000186153.16,0,2.211072009,0.881548533,2.426449091,0,0.345169816,-0.780273687,-0.502193025,-1.162799302,0.039045606,-0.953383417,0.011997319
,ENSG00000153815.16,0,1.577458811,0.869872413,6.000047034,0,0.659182023,0.209208345,0.263977202,-0.126382342,0.678511718,-0.901386396,0.036619168
,ENSG00000174177.12,0,0,0.860883503,0.402013243,0,-0.124818685,-0.193656555,-0.612252094,-0.36803562,-0.10008905,-0.986874394,0.00180159
,ENSG00000132383.11,0,0,0,1.202418387,0,0.14556927,0.116457236,0.105884865,-0.320055472,0.010113274,-0.964390241,0.008023317
,ENSG00000070366.13,0,1.100312444,0,11.9219638,0.501332473,-0.728126271,-0.785737103,-0.742208131,-1.119018985,-0.718494081,-0.994257496,0.000521929
,ENSG00000083454.21,0,0,0,0,0.614040894,4.377247074,4.304798704,4.562693701,4.229406166,3.784244086,-0.903857693,0.035264794
,ENSG00000132388.12,0,0,0,3.260950911,0,1.44226848,1.317940811,1.545593644,0.923537377,1.298066989,-0.905383739,0.034436647
,ENSG00000006695.10,0,0,0,1.487696412,0,0.864029442,1.027914451,0.826002072,0.481688538,0.833920682,-0.911408167,0.031229669
,ENSG00000011295.15,0,0,0,1.056974631,0,0.975060245,1.054150193,0.965519362,0.585263215,1.079847964,-0.969118897,0.00648412
,ENSG00000132589.15,0,0,0,3.617845911,0,-0.645821538,-0.832987283,-0.922163655,-1.433905869,-0.688640362,-0.936435473,0.01905335
,ENSG00000184060.10,0,2.403378437,0,1.896487474,0,0.368241603,-0.266898551,0.362860939,0.015368792,0.490623161,-0.970911851,0.005929307
,ENSG00000265222.1,0,0,0.480253324,0,0,0.887766536,0.57148295,-0.739705594,1.198781792,1.262670699,-0.941508092,0.016831779
,ENSG00000266208.1,0,0,0,8.340683867,0,-2.624443836,-2.772814946,-2.666452586,-3.432465872,-2.813210617,-0.972350634,0.005496069
,ENSG00000141753.6,0,0,0,2.420049375,0,-3.854695154,-4.349798014,-4.155141263,-4.996986302,-4.000357819,-0.910842072,0.031526721
,ENSG00000108828.15,0,0,0,0.542511119,0,-1.719724714,-1.659996097,-1.743224777,-1.943291036,-1.722724297,-0.958014176,0.01026204
,ENSG00000108830.9,0,1.241934248,0,2.154727755,0,5.482699859,5.329008167,5.487397673,4.817192963,5.423982999,-0.929777067,0.022101616
,ENSG00000091947.9,0,0.36301602,0,0,0,-0.805374421,-1.316958781,-0.812234879,-0.947933881,-0.787482187,-0.958146928,0.010213614
,ENSG00000167182.14,0,0.699265652,0,1.883757599,0,-0.382375912,-0.672719979,-0.723456866,-1.379454979,-0.326893669,-0.920306505,0.026681322
,ENSG00000250107.1,0,0,0,0.513153038,0,-1.628700336,-1.397698994,-1.184224971,-2.649380466,-1.762920803,-0.919385577,0.027141293
,ENSG00000108395.13,0,1.144862769,0,6.561805305,0,0.541337562,0.253761634,0.415752391,-0.017918376,0.503095241,-0.938140703,0.018296583
,ENSG00000108406.9,0,0,0,2.837523141,0,-0.27169669,-0.455926579,-0.410954546,-0.924135956,-0.391707494,-0.962644563,0.008618189
,ENSG00000108423.14,0,0,0,0.680954011,0,1.705921119,1.534454552,1.612665881,1.289285312,1.567279742,-0.909612882,0.032174822
,ENSG00000141376.22,0,1.797988959,0,10.86750949,0.19386478,-1.122903453,-1.299373047,-1.24720915,-1.824282194,-1.161819618,-0.986298342,0.001921317
,ENSG00000108604.15,0,0.606186567,0.886079519,1.618400311,0,-0.317948837,-0.473398424,-0.505264918,-0.608287102,-0.415194337,-0.945284905,0.01523694
,ENSG00000141564.13,0,0,0,0.930987792,0,-1.461514306,-1.461764258,-1.531939229,-1.79075865,-1.347827444,-0.917319695,0.028182286
,ENSG00000101654.17,0,0,0,2.047387403,0,0.317662628,0.327581754,0.34099636,-0.028977413,0.341701981,-0.998086089,0.000100483
,ENSG00000166974.12,0,0.466434435,0,3.187184149,0,-0.195545594,-0.564720436,-0.459586354,-1.175913571,-0.159227021,-0.943058892,0.016170676
,ENSG00000167306.19,0,0.570395864,0,2.355644616,0.187662203,3.513744476,3.459092477,3.722287651,3.157857685,3.608853738,-0.928949653,0.022490531
,ENSG00000091157.13,0,0,0,5.236484094,0,-1.133214944,-1.031645938,-0.950690903,-1.418313942,-1.121900604,-0.908011009,0.033025739
,ENSG00000175221.14,0,0,0,1.754618362,0,-0.92701726,-0.982286566,-1.015561713,-1.358182472,-0.930237153,-0.97860673,0.003744131
,ENSG00000167468.16,0,0,0.76114743,0.486749316,0,-0.713870384,-0.967692505,-1.313031269,-1.242284048,-0.683350311,-0.909696682,0.032130503
,ENSG00000077009.13,0,0,0.875716113,0,0,10.67225863,10.84576779,10.17596025,10.668155,10.59042445,-0.927488864,0.023182486
,ENSG00000167658.15,0,4.188470329,4.519480478,8.449712937,3.117058828,-0.377849341,-0.483914326,-0.485052636,-0.920585158,-0.409889214,-0.904223368,0.035065779
,ENSG00000126261.12,0,0,0,1.437973733,0,0.437579943,0.306596337,0.310820646,-0.064059454,0.317001852,-0.957654598,0.010393584
,ENSG00000142279.12,0,0,0.856739662,0,0,-1.285836376,-1.091491226,-1.513154155,-1.130547707,-1.167672888,-0.904267037,0.035042036
,ENSG00000178982.9,0,0,0,0.459210539,0,0.115741316,0.195685042,0.035056333,-0.268524203,0.142488768,-0.94912332,0.013670036
,ENSG00000105409.17,0,1.987493775,0,10.91405387,0,6.056856646,6.038133495,5.981818577,5.769798821,6.025149365,-0.944603616,0.015520795
,ENSG00000105737.9,0,2.342859865,0,9.00797395,0.749810933,8.204107926,8.110580842,8.250196975,8.017465105,8.163571026,-0.926271159,0.02376445
,ENSG00000125741.4,0,1.300509328,0,9.654121634,0,-0.662149105,-0.695825211,-0.634645103,-0.887209162,-0.732474053,-0.932116572,0.021013925
,ENSG00000024422.11,0,0,0,1.064784103,0,-5.266959555,-5.367438365,-5.24377037,-5.752300413,-5.370337201,-0.960072724,0.009519631
,ENSG00000126458.3,0,0,0,2.209089128,0,-4.301150226,-4.230494622,-4.171193775,-4.616330413,-4.189435651,-0.961976389,0.008849552
,ENSG00000104973.17,0,0.466434435,0,3.23171636,0,0.027530413,-0.031284028,0.006449546,-0.169461562,0.081610355,-0.938480223,0.0181471
,ENSG00000161643.12,0,0.597878676,0,0,0,3.562517417,2.428177049,3.785620105,4.102229975,3.993352073,-0.951814697,0.012604964
,ENSG00000105568.17,0,0,0,9.688445343,0,-0.311123628,-0.400255809,-0.402315715,-0.719541937,-0.330038073,-0.968971884,0.006530332
,ENSG00000101266.18,0,0.683092441,0,4.121756631,0,0.688970209,0.770404478,0.64852598,0.363797166,0.697707129,-0.90514594,0.03456528
,ENSG00000125827.8,0,0,0,0.444781293,0,-2.444455689,-2.475349521,-2.431039231,-2.899044968,-2.308547739,-0.959661599,0.009666438
,ENSG00000088305.18,0,0,0,6.741830074,0,7.755499867,7.691406525,7.576261897,7.328419431,7.774006237,-0.906263396,0.033962148
,ENSG00000080839.11,0,0,0,4.195995518,0,-1.10330956,-1.135301566,-1.128944584,-1.321359595,-1.20308462,-0.907960463,0.033052705
,ENSG00000132821.11,0,0.981237021,0,2.696028261,0.749810933,0.313800203,-0.299639259,0.090183587,-0.648746073,-0.142543825,-0.947517598,0.014318768
,ENSG00000101413.11,0,0,0,3.982391938,0,-0.5401438,-0.49438895,-0.454458741,-0.849683505,-0.537182138,-0.974824105,0.0047771
,ENSG00000124207.16,0,0.31978079,0,8.986563623,0,1.247410998,1.242377324,1.218950732,0.838204075,1.161424751,-0.976883112,0.004204518
,ENSG00000101126.16,0,0,0,18.64646476,0.831476415,0.157025668,0.028965555,0.151114119,-0.22363765,0.017540543,-0.915960457,0.028874042
,ENSG00000124164.15,0,0,0.369948918,1.393357852,0,0.199512258,0.044389589,0.009902068,-0.373411703,0.099603386,-0.965770118,0.007563093
,ENSG00000272259.5,0,0.344753166,0,0,0,4.194367192,0,3.679019412,5.203023371,4.2473445,-0.961932342,0.008864874
,ENSG00000156253.6,0,0,0,0.905768759,0,-2.324462013,-2.469496316,-2.897636172,-3.673670207,-2.626943044,-0.917231705,0.028226903
,ENSG00000159231.5,0,0,0.488105036,0,0,-2.521169479,-2.005597532,-3.980773819,-2.687306532,-2.321257649,-0.942211282,0.016530943
,ENSG00000186716.20,0,3.436332106,0,8.242730059,0.268687734,0.719135672,0.702119357,0.710979191,0.343654594,0.797053641,-0.926884976,0.023470513
,ENSG00000099991.17,0,2.482737992,0,15.98672367,0.262555247,-0.838440469,-0.953103548,-0.886963373,-1.184660629,-0.892687707,-0.983318387,0.00257989
,ENSG00000100335.14,0,0,0,5.559246656,0,-0.279277961,-0.168468989,-0.154915148,-0.519514423,-0.240602196,-0.937560306,0.01855304
,ENSG00000196588.15,0,0.570395864,0,8.398980275,0,-0.320576658,-0.3032978,-0.447501336,-0.690714137,-0.382538013,-0.915484456,0.029117566
,ENSG00000100227.17,0,0,0,0.329815151,0,0.329808941,0.227596889,0.177807027,-0.051590138,0.282011799,-0.922879521,0.025409707
,ENSG00000100304.12,0,0,0,0.508160476,0,1.13313935,1.100130709,1.047093729,0.786606874,1.124084906,-0.972884374,0.005338128
,ENSG00000149970.15,0,2.846417024,0,8.582738757,2.137146158,5.085873463,4.641432478,5.041596886,4.246960209,4.898655019,-0.975948918,0.004461314
,ENSG00000102226.9,0,0,0,4.837721808,0,0.307366347,0.136087766,0.335306917,-0.155592235,0.292036223,-0.925355277,0.024205227
,ENSG00000186871.6,0,0,0,1.987379051,0,1.269076472,1.220598214,1.277238309,1.022054531,1.30006086,-0.966716231,0.007252745
,ENSG00000094841.13,0,0.711607046,0,2.772376385,0,0.392892296,0.45322966,0.335392163,-0.045868111,0.411666559,-0.905148221,0.034564046
,ENSG00000131171.12,0,0,0,3.397037266,0,-1.590771813,-1.765915734,-1.806951409,-2.261794643,-1.839513926,-0.921962739,0.025860495
,ENSG00000196767.7,0,0,0,7.148989294,1.566088067,6.431733771,5.954148293,6.842449361,4.788216024,5.897548176,-0.908485324,0.032773041
,ENSG00000126950.7,0,0,0,2.087334116,0,-3.287629289,-3.474204474,-3.199050397,-4.011312862,-3.418379106,-0.940168348,0.017409801
,ENSG00000101938.14,0,0,0,2.14072093,0.104640461,-0.563707039,-0.464989304,-0.554825017,-0.768556607,-0.571700528,-0.929469868,0.022245755
,ENSG00000102024.17,0,0.620815623,0,6.220220779,0,0.516426516,0.460696753,0.420912684,0.007357289,0.468007431,-0.983396756,0.002561762
,ENSG00000186416.13,0,1.32282464,0,22.02881583,0,0.277351654,0.137685193,0.345303052,-0.127034301,0.248914876,-0.934299,0.020015428
,ENSG00000241489.7,0,0.496305529,0,0,0,-1.382026508,-2.361440305,-1.611002536,-1.406807399,-1.517430331,-0.974119965,0.00497838
